"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"a22f12bbdcef44575029b5964bc64ec31c2af4984f5058cfc761974155a625ae4ade869c3094a0f113b461517611001fb4426822af6653872e0af13abdfde3a7",,"2024-06-29T20:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-29T20:21:00.000","NOT APPLICABLE","NOT APPLICABLE","3231","W","54TH ST","822",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","20","7","6","41.795212288","-87.704768037","POINT (-87.704768036876 41.795212287897)"
"cb5635e4cf7024eef46b5a25ce5cb69baa2e2b3f9d77e295a9a596ca5547ff15860444bc270ca0d601deaa67a4ea869893e8f11864c44b3e894a561349785747",,"2024-06-29T19:55:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-29T20:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3205","N","CLARK ST","1924",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","6","41.940203954","-87.650711827","POINT (-87.650711826855 41.940203953544)"
"7744865e1e8824dd2534d306e0f23cba0ef2b5ef8b1628e1ea4b3f2b4761af8266a066648dce073e3aab6ef926d289e67327d9bbf4a22280f418315180e71dc7",,"2024-06-29T19:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-29T21:00:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","5352","W","ADDISON ST","1634",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","6","41.94605671","-87.76148606","POINT (-87.761486059801 41.94605671021)"
"35565c352d06566ce761e27d829c96036987cfab2a48bb7ed72a6edc1363117ffc0f7425db79df14af93c4a9f35796e29c106473fabcab0f8e0c16e2a3e0c983",,"2024-06-29T19:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-29T19:45:00.000","EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST","NOT APPLICABLE","224","E","107TH ST","512",,,,,,,"2","NONINCAPACITATING INJURY","4","0","0","4","0","0","0","19","7","6","41.700067959","-87.617371008","POINT (-87.617371007705 41.700067958922)"
"7dec3dad3245f5240188271c1e3ef69b90d95ec4c6ebc7085f84c965d5678a2f2a02f2e1a5f341273b0d0c0dcb253a5cd3f1517b5f6fefef367f67d4b6d09472",,"2024-06-29T19:35:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-29T20:05:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","600","W","NORTH AVE","1813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","6","41.911123843","-87.643490345","POINT (-87.643490344868 41.911123843332)"
"5f6c2fb5db68af2f4aff6c27ee74f9c4309c5afd92c74308b5d5f2fb7b37c947f4f7e1886f9d0729e523b4037f191657c9c1922652d752f730fff10a8a0bb085",,"2024-06-29T19:32:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-29T20:05:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","6020","S","WESTERN AVE","825",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","6","41.784075826","-87.683918882","POINT (-87.683918882251 41.784075825672)"
"0b109d9addc28da2a9c080514506ba71c6a6451aad50a3d7ef919737cea95ef644632193c7a1d80ed2c68df23d9e96e03837d2fe101b331c9ebdcae48079218e",,"2024-06-29T19:30:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","PARKING LOT",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-29T19:33:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","215","W","31ST ST","915",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","7","6","41.83811668","-87.632320109","POINT (-87.63232010922 41.838116679651)"
"ba5dc228dcc4f1ce3fba2f1448eaf623f34ad4dbad4378f62114cf2ff3537fc1459a39e7f89385bf2fff13e02e2bae9cc47cf388829808becb21acabf13dd489",,"2024-06-29T19:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-29T19:45:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","1607","W","MARQUETTE RD","725",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","6","41.772077181","-87.664335778","POINT (-87.664335778019 41.772077181317)"
"ff00c4e6d6cc0c9775925a52a546899b396e71665efee8352aba2a465807da3fd348c0d77ccea9176f87fc608a79ee19acc09893905e93afb2769dc2f1040a53",,"2024-06-29T19:30:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-29T20:44:00.000","NOT APPLICABLE","NOT APPLICABLE","5207","S","ARCHER AVE","815",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","6","0","19","7","6","41.799844931","-87.734740138","POINT (-87.734740138168 41.799844930667)"
"de9d9b1d122b0a73221c4a55a7ae72fba8b1a9bd81f262e9179f4a98bd8d3d36c281b1813e0f21b321c1db72e89927a2b76c2f984894be6b471b7320b440a11a",,"2024-06-29T19:20:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PEDESTRIAN","UNKNOWN",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$500 OR LESS","2024-06-29T20:42:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7900","S","DR MARTIN LUTHER KING JR DR","623",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","19","7","6","41.751020471","-87.615102246","POINT (-87.615102245534 41.751020470682)"
"9f5a3b0cc762fc874a7c1632bdc38984366dbb1ebe8a12f44b542b1a2c4b98a5d094f308f9d81c50d7ab9d839f6f08a9013c2aa644301ed34daf434a2f2ef392",,"2024-06-29T19:14:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-29T22:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4718","W","76TH ST","833",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","6","41.754240777","-87.739994688","POINT (-87.739994688238 41.75424077653)"
"0123f2dd1dac7e3c571cbdfac1f1fc5e6f146597e4e21f379fbc585fbbc2c1a08ea484b7becd5ff99020611107ac4d9b71abe24ee03b4c8d3d8586036e4d4958",,"2024-06-29T19:05:00.000","10","NO CONTROLS","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","OTHER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y","Y","OVER $1,500","2024-06-29T20:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3529","S","ARCHER AVE","912",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","7","6","41.829813901","-87.678357688","POINT (-87.678357688269 41.829813900663)"
"3bd08b5092ba8364108d7a936823cafc71c3ad9a0969d4a93b6ffc8cb2287637367827f1a49767d1474457628cd668fdfdee473a6ad7f679dbdf6b43e73980ff",,"2024-06-29T19:05:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-29T19:07:00.000","UNABLE TO DETERMINE","IMPROPER BACKING","5500","S","SHORE DR","235","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","7","6","41.795185016","-87.580597772","POINT (-87.580597771682 41.795185016057)"
"11fd51053fa4a79aaf2d0870f126953d6a3ff6041d65f9e1a6f63a9118f164fa242526d8b008fc06a5aab8a9a2d424faa9ca04ffec4b0fc75d37b37f41f9e323","Y","2024-06-29T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","RUT, HOLES","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$500 OR LESS","2024-06-29T19:05:00.000","NOT APPLICABLE","NOT APPLICABLE","1500","W","51ST ST","933",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","6","41.801459089","-87.662410349","POINT (-87.662410349372 41.801459089017)"
"7b0a2a041c42368b4c478df6e612f4b0476374082cf416ba744446bb7242d68ccf8877db46f0ca69b5f0f458d6ee7aec6699e2834cbe55f14e93f77928d9b3ee",,"2024-06-29T19:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-29T19:03:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","658","S","DAMEN AVE","1225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","7","6","41.873342278","-87.676585213","POINT (-87.676585213488 41.873342277745)"
"93a9fac68680e542ca4724767520ecb1662cbd194b5d46f70478aab8dc63d834eea5773b45e425111882d5b4ef51450ecd11a2217e97c6b397841d7163475818",,"2024-06-29T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-29T19:17:00.000","DISTRACTION - FROM OUTSIDE VEHICLE","NOT APPLICABLE","7941","W","SCHOOL ST","1631",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","0","0","19","7","6","41.939330061","-87.825545957","POINT (-87.825545957099 41.939330061467)"
"a6a6b0efc3fa1237087e6f53c32cf4a952165c143d4235087accf16460821e40907dcbcca93167dfccd91dddc1eaa02292631118e134feb7ae2f7b5182e557dd",,"2024-06-29T18:56:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-29T19:45:00.000","IMPROPER TURNING/NO SIGNAL","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)","5701","N","SHERIDAN RD","2022",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","6","41.985638421","-87.655094323","POINT (-87.655094323271 41.985638421049)"
"20c3a0b707c34e2d1900713c0996586d05e3c138a09bf93b93166ae03e7fb3b5425824209a98ea8b34de796d1d87948efdd9f80fa6054d1efea750fbce47e0b2",,"2024-06-29T18:50:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-29T19:27:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6004","S","TROY ST","823",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","6","41.784239769","-87.702216961","POINT (-87.702216961009 41.784239769281)"
"4c7d5dfe30b95d7ebc931963f57ff8b4cd868c79231b8f221250d62982198d1d855cb4b1b352c91d329b8772e4c9780cbb88cd298e339f5252e5a8c2cd0bbe8a",,"2024-06-29T18:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-29T19:00:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","1546","N","CICERO AVE","2533",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","18","7","6","41.909191535","-87.746261738","POINT (-87.746261737623 41.909191534939)"
"c6b59fd06442adc8fdba371120c3100482909e9bda36f3572c5db7df69cf30c83cf56fffb0908c577e2e823dde2b64026eadbea38721d9042eee09d147b80a06",,"2024-06-29T18:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","ANGLE","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-29T19:09:00.000","DISREGARDING TRAFFIC SIGNALS","FAILING TO REDUCE SPEED TO AVOID CRASH","6158","N","CLARK ST","2433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","6","0","18","7","6","41.99439118","-87.670295825","POINT (-87.670295824597 41.994391180075)"
"44ae63e8f0178140aa91fe24f17678910b26db26f1bcbeb4e4e3b40dfc835c06dde6e9af90aa80793469850fb17ed2174458f62404bdac8c9e086707aac61b63",,"2024-06-29T18:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-29T18:55:00.000","NOT APPLICABLE","NOT APPLICABLE","7202","S","CAMPBELL AVE","832","N",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","7","6","41.762683778","-87.685780341","POINT (-87.685780340741 41.76268377844)"
"585449bb480f5fdf183b7081204c619694ba5e780b883cc86781aabe0824cab77e4019180d37d840e9796bd22f4420bfb0fd8ea9dccc61a4329b7571ff7b03e7",,"2024-06-29T18:38:00.000","25","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-29T18:40:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","11400","S","AVENUE H","433",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","4","0","18","7","6","41.688114651","-87.533019312","POINT (-87.53301931223 41.688114651167)"
"4c047f5cca798b7579af14aaf01dca64d44e32fb65cdeb1ab673b092f7dc202e3988f2bfebb9125582152557fedf70fdb5a74f8cd590f62494819ef1b1bd8f90",,"2024-06-29T18:35:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-29T18:55:00.000","NOT APPLICABLE","NOT APPLICABLE","1558","W","87TH ST","614",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","7","6","41.735900449","-87.663007262","POINT (-87.663007261886 41.735900448684)"
"e4817062ccedb6a31618addd791fd414df653bcee6403ccbd64891a7d9607d0fd7e1cf1de41b4803c6fa5a8cbd16d7dc07acacaa5bffb6f2c1c98c0a0a0085d4",,"2024-06-29T18:34:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-29T18:36:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","10442","S","WESTERN AVE","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","6","41.703273757","-87.68166937","POINT (-87.681669370437 41.703273757252)"
"1c50d9ecd0e1213063338eb3d2d414ccc50a2fadda4bc4b27c7d6d2b164574b653af22ba89449b2bd3807a086f9baa3b7f855753d7063f6013d3ae6e3629b91e",,"2024-06-29T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-29T19:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4420","S","INDIANA AVE","215",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","7","6","41.814085915","-87.621487828","POINT (-87.621487828026 41.814085914922)"
"b01ea25064e95cd5105173c9471d99381831876f9d07a3a487b39889014f51304ac257223ef5f3764eccfb70cd3fe0ace4a70bfe6831b5e649d6c6ee329e6879",,"2024-06-29T18:30:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-29T19:00:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","8665","W","FOSTER AVE","1614",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","6","41.973636718","-87.843750901","POINT (-87.843750900639 41.973636718271)"
"7a8ee1bfee98179b61d2e9a852220bf6ed7cc2763d105b544bf9bd8eb3aa776d36fca61880f49b5cfe4903741aa829afd33a9747b52436d9d02d183bf851e7fe",,"2024-06-29T18:17:00.000","40","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"N","OVER $1,500","2024-06-29T18:19:00.000","NOT APPLICABLE","NOT APPLICABLE","2000","N","LAKE SHORE DR NB","1814",,"Y",,,,,"1","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","18","7","6","41.918416234","-87.629224821","POINT (-87.62922482077 41.918416233534)"
"708030192bca979422321468687b29f8fe10dcada64df787a4d42e767676a499031f51a8c5b8e6ed4c014dfa3c19e48e1d58d2b9f42599000ad45f9eb6d2f26a",,"2024-06-29T18:12:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2024-06-29T18:13:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","215","S","CENTRAL AVE","1522",,,,,,,"2","INCAPACITATING INJURY","2","0","1","1","0","2","0","18","7","6","41.877457051","-87.764614286","POINT (-87.76461428575 41.877457050996)"
"ae7c7e8ee7013647a4e1e3e929e79b5b522e4df77f0f4f5cd5f437561b4b1e87a30601311c789b738fd18c7e5be801bbb1fb75c29020ebdc294f61c56e34f7c8",,"2024-06-29T18:00:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-29T19:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1847","W","47TH ST","931",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","6","41.808428247","-87.671688942","POINT (-87.671688941947 41.808428247261)"
"3c76e647a94caae756f43d02ea3ae9952dfdcb6afcf585d124eb67906143ad1b0daf0d5343730a315644c79d4bcf67d794e7423fdc91c894a995fd9095bba262",,"2024-06-29T17:54:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-29T18:11:00.000","NOT APPLICABLE","NOT APPLICABLE","5243","N","WINTHROP AVE","2023",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","7","6","41.977635346","-87.657701661","POINT (-87.657701660871 41.977635346466)"
"bba491e9ed41e615b0d3ce50a12e1566ca330439c3af9a32092e2be866ad2d551496451b9ba2f733541282c3a4fdfa34a933e9c189e773d03f676ac8cb05c8a1",,"2024-06-29T17:35:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO FRONT","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2024-06-29T19:35:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3867","S","ARCHER AVE","911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","7","6","41.823158345","-87.689236647","POINT (-87.689236647236 41.823158345079)"
"49b6aa27d695855d2c51a61d0625eed615711166afed7095d7c9e80984fce7535e8c3c3c121e8c47a37f586bfbf17ed627ac5672c773fc71e4ef59f8157cc818",,"2024-06-29T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-29T17:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6257","S","KOSTNER AVE","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","7","6","41.778636522","-87.73238187","POINT (-87.732381870499 41.778636521803)"
"3bffb97f0c96eef53d0458c005907ff63c3a4e13710e8cb063c6ef863e1fd2301845e5948858f386b42658e005418f16e0a257bfb2982f733883b85a4bba21e9",,"2024-06-29T17:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-29T17:55:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3806","W","NORTH AVE","2535",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","7","6","41.91004498","-87.721806114","POINT (-87.721806114046 41.910044980378)"
"36fa6fc1aa909a25854054bc28e35ae0e7eaf7d23028a352ac1dbf542e6bacbd6670adb30c1b49177affb095202a23bd07f62b376b57917c44e8ffd17d4f1be4",,"2024-06-29T17:18:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-29T17:20:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","4098","W","IRVING PARK RD","1722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","7","6","41.953744762","-87.729132887","POINT (-87.729132887267 41.95374476202)"
"0fa958391ac0f001140396b54a1dcdd486b0513f6e9ab46f25c50da603c10b0ef5b4fa2c5be2a09dd18db8fb5ddc6f299cfb232e216d2ae8993ca59fb0df9f5f",,"2024-06-29T17:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-29T18:18:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","2809","W","84TH ST","835",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","7","6","41.740966121","-87.692842093","POINT (-87.692842092771 41.740966120695)"
"3de8b9bcce729b4ab3206b447072fed5d77ff0fc1d3a1e4244afcf4ec214976668334733d88dc77c1b8def6e96ec397a7c6b82bb44fd205a47a0662611627d5f",,"2024-06-29T17:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-29T17:45:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","4501","N","KEDZIE AVE","1724",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","7","6","41.96310062","-87.708157535","POINT (-87.708157535477 41.963100619827)"
